Review,Label
"Spotify was fine, I never paid to remove the ads because I don't mind them. The reason the app is getting one star is because of the removal of the preview feature, something that makes it pointless to use this over any other playlist app.",1
App performance is good but one thing which make this app not good is a lot of Ads and it is soo irritating so I am disliking it,1
"Breaking up often (typically every each 9-10 seconds) skipping 2-3 seconds. Extremely annoying. Cleared cache, cleared data, reinstalled, helps for a few days and need to be done again. Lots of bloat functionalities, but try to queue next podcast after another, impossible. Home menu living its own odd life, favourites as well. Looking at blog nobody is doing anything for ever green bugs, sad.",1
Re-download app because i was having issues and now the app won't even open. Just stays stuck on the spotify symbol. It's more of an issue because I'm paying for premium and I can't even use it! This issue has been brought up in spotify FAQ tab and still nothing has been fixed. Very disappointed. Had to download pandora in the meantime.,1
"Not sure what's happened with this app. But it skips my songs all the time, just like a CD. I uninstalled/reinstalled and even in between got a new phone. Absolutely NO DIFFERENCE. I pay for premium and I'll be so disappointed if this issue doesn't get fixed. It used to be my favorite for music...unfortunately no longer. Very frustrated.",1
"Not great to navigate, and it keeps screwing up to the point where I have to uninstall and reinstall it because it forgets that it's playing my podcast and gets rid of the controls. For $8 a month I can get my content elsewhere, it doesn't even intuitively bring up the next podcast I should be listening to",1
App suddenly stopped working on my Android.,1
"I would give this a 0 star if possible,i used spotify a lot back in the day.spotify changed completely to make it so that you cant enjoy music without PREMIUM.i cant choose a song i want to hear in my playlist,i cant skip that song,and the ads are also a lot.spotify your so bad now.not all of us can afford premium.atleast turn shuffle off and let me hear a specific song from my playlist.please.thats all i want.",1
I love this app but I had to uninstall then reinstall but everytime I open the app it just stays on the logo tried 3 times it's not working,1
I am here downloading this app so that I can change my alarm ringtone,1
Yall are getting rid of the voice feature and I'm disappointed,1
"I am very disappointed, I listen to spotify all the time and am completely tired of stupid suggested songs, I even put on yhe blocker in settings and it still doesnt work!! I WANT TO LISTEN TO MY OWN SONGS!!!!! Not popular songs everyone else likes. I AM GOING TO TRY OTHER COMPANIES, BECAUSE I SURE AS HECK HATE THIS ONE!!",1
Update 7-8-22: The shuffle is busted. Plays only what you recently discovered and spinned a lot. This rule is counter intuitive to what people expect from a shuffle.,1
All of a sudden the app will not work on my S22+,1
Initially i liked this application but Why the hell it doesn't work on my wifi it only works on my mobile data,1
"I hated iheartradio, so I am trying this. It is an improvement over iheart so far. However, some things could be streamlined better. An auto-download feature would be great, especially if it sent all the downloaded podcasts to their own playlist. The ability to reorder a playlist or library should be an option. Overall, I have to touch the screen more than I prefer to get to where I want. Updated 7/8/22: new updates have reduced this app to hot garbage.",1
The new update is just horrible I don't like the fact that I NEED TO PAY TO LISTEN TO WHAT I LIKE it's absolutely infuriating and the offline update? You never did it unless you go back to the old update then the one star is all you get,1
Would be great if it actually worked. I'm having issues with this app at least 50% of the time.,1
"The app is so glitchy on Android that it won't let me play any music on my phone. It's been this way for 2 months now, and at the worst time (while I was on a road trip and needed tunes). And no customer support number to help me fix it...What am I paying for exactly? Going to try to get refunded, maybe I'll sign up again if they fix the app.",1
It's actually not that bad to us upcoming artistes so download it bro it's awesome take it from me Lil Tentacion 6ix rich,1
"Actually it's good, but the ads when your enjoying but the ads",1
Been using spotify for ooo 6 or 7 years... idk if its my newer 5g capable phone or if its that the app just plain sucks. But it does suck. Currently trying to play music over wifi and its saying i dont have an internet connection ?™ƒ,1
"when you search for a specific song and you press play, why does the app play a completely different song?",1
"always something with this app. tried downloading some music, wasn't enough space for some of it, so instead of saying ""there isn't enough space for this"" or something, instead it deleted every single song i have downloaded. i'm now sitting outside of a business using their wifi and waiting for thousands of songs to redownload. frustrating",1
"Hi spotify when I listen to my favorite songs, I'm getting poor play back quality. The songs are freezing right in the middle of the song. And it's not just one song, it's doing it every time I listen to the app. I tried Un installing the app, then opening it up again but no difference. I won't need to continue Spotify premium, hopefully this gets fixed so I can come back to enjoy my songs.",1
"PLEASE FIX THIS BROKEN APP. Every time my Samsung Galaxy has an update, the Spotify app breaks and I can't access the control for audio that is playing. It just plays, without control, until I cost the app.",1
"Trash, hard to choose song. Kinda confused. Sometime the apps just shuffle the song. I just need one",1
"This app needs major improvements. Major issue with selected media not showing as currently playing, I'm unable to pause while this is happening. Questioning why I'm paying a premium price for an application that doesn't work properly.",1
"Once again the ""now playing"" menu is gone making it impossible to pause or resume a song or podcast without force closing and restarting the app. This is on OxygenOS 12.1",1
The bar with the currently played music doesnt come up making me unable to start/stop the music.,1
Very bad. Can't preview song.,1
my downloaded song are removed after my subscription had ended. very bad policy.,1
I used to love this app but it's become unusable as of late on Android.,1
"I logged out of my Spotify account to log in too my friends for a brief second, but as soon as I logged out Spotify has been broken. I've been met with nothing but a grey screen with the Spotify logo. I closed in and out. I waited over night, still didn't work. This morning I deleted it then re-downloaded it. AND IT STILL ISN'T WORKING??",1
For some reason the widget on my home screen quit working and it no longer allows me to skip or play again from my lock screen?,1
I already subscribed to your spotify premium and still not working or opening to my device. I already emailed that I was having a hard time opening your app. Please fix spotify,1
"Complete garbage. They have no IT/software team. Most buggy, nonfunctional app I have ever used. Free version might be worth it but do not give them money. They just cash it in instead of developing.",1
Horrible interface with tons of bugs.,1
The app was perfect when I downloaded it.It was very fun to use.After somedays of using it shuffles the song automatically.And it plays random songs that I don't want to hear.I can't play the song that I want to listen.It was a great app.But after this problem started I am getting irritated.And I tried to redownload it.And it still has the issue. So I don't even wanted to give a star.Just the problem nothing else.,1
"I don't want to see ""shows to try"" or ""episodes for you"" podcasts first in the front page. I really dislike the recommendations, often grotesque and straight up unamusing, so I would never, ever use Spotify to listen to podcasts. I don't pay premium for letting you shove those horrible shows at the beginning of the front page, I'm paying to have my MUSIC ad free.",1
"Let me stop autoplay when connecting to car bluetooth! It's not accessible. I want to hear my GPS without having to pause playback multiple times. Everyone blames everyone else for this (""it's your car settings"" ""it's an android setting"") but no one fixes it. Google apps can toggle ""allow external devices to start playback"" but that doesn't fix Spotify. Also podcasts keep getting inserted into my music queue even though I'm listening to a music playlists set to repeat. Keep them separate.",1
"I'm sick of it, Spotify, please stop adding songs to Play lists. I get. You want us to try something new but it's getting annoying",1
Rubbish I don't know if it updated or something but you can't play a specific song anymore,1
"Not much interested, getting lots of advertisements",1
"Edited: Reading through the reviews, just wondering has this company been sold to a venture capitalist? Everyone's mad at u guys. I'm sorry, I usually don't do this, but I have to edit my excellent rating I gave this app. Last few days have just been really bad. Right now I can't see my currently playing song. My queued up songs and that's making it difficult to use the app. Kindly correct this and I'm happy to return my previous excellent rating. Thanks . . . . . . Simply awesome ?˜Š?‘Œ?¿",1
"Love Spotify generally, but reading reviews I've been suffering a problem that many others are experiencing. Function bar disappearing, not allowing me to pause etc, also affects pausing using my headphones. Music keeps stopping on its own accord. It is so frustrating!!!",1
"Horrible push towards paid premium, nothing but continuous ads one after each and every song played. Very limited 30 minute free plays if any and now it won't let me use my 6 free skips or it makes my phone skip a song without me touching it. (As of July 2022) makes previously privated playlists public, can't delete old playlists no matter how often I press the button, constantly exiting out of app, just awful.",1
"There are sooo many problems with Spotify, maybe because I use an android but it keeps on saying that there are connection problems and not letting me access anything, please find a way to allow other android users to make full use of this app",1
I am facing issue with the app as my wifi and data everything is working it still shows you are offline everytime. I tried troubleshooting but nothing happens.,1
My dudes i love you but i now cant listen to music when my phones locked. Please fix and ill change rating,1
"Terrible experience for listening to podcasts, it never remembers last played position of a podcast, it doesn't sink between devices..i.e. my computer and phone.",1
"Laggy, not as good as it was previous versions. I'm not a fan of the new changes, plus it won't let access songs when I'm offline, when half the time I'm just on cellular. Edit: still having the same problems since may 2022...why have none of the updates fixed these basic problems? I've mostly switched to a different podcast player, but still looking for a good alternative music player.",1
"Updated rating 7/8/22: the app has become unreliable. Podcasts stop for no apparent reason, especially when screen becomes idle. I installed the app on a different phone with a bigger memory, but this app still stops. Fix your damn app, Spotify.",1
"Play bat keeps disappearing. can't pause/play or change the song. Sometimes it won't even play a song after selecting it multiple times. Constantly freezing, can't even pause with my headphones when that happens. I have to completely close the app and restart it for it to start working.",1
Such a rubbish app lots of advertisements i m going to uninstall this app ..,1
Just had to sit through 6 adds straight as a free user only to it to play a completely different song than the one I clicked on.,1
This app is a god damn mess. I pay for glinches apparently.,1
It's not even starting. it only shows the spotify logo. Am I only suppose to see logo in this app??,1
Always there are bugs and glitches it always exit the app when I lock my screen,1
"The latest update ruined it. Crashes, controls disappear, won't switch to online after offline, and more.",1
The App is amazing but the newest update has been quite Annoying. When I'm trying to play my playlist it always goes to some recommended songs which I can't skip.,1
I have lost the ability to pause and skip songs on the app.,1
Does the touch of my hand work? I can't change the song? An annoying app.,1
The 'What's playing' facility has disappeared. The most basic feature - gone. Not good enough.,1
Works but feels rough and clitchy. Unbelievable that such a big brand like Spotify cannot make an app thats well intrgrated with a premium android device. This should be a AAA title. I'm using GalaxyS20 and constantly have issues with simple stuff. Like pausing the music or controlling the app through galaxyBuds. Often freezes and music stays playing in the background with no way of turning it off other than hard closing the app. AndoidAuto experience is even worse.,1
"Thanks for dumping all my downloads without even telling me! Appreciate that! I also love how when I don't have cellular reception, you won't let me play the podcasts that I already downloaded. I also love how as time goes on the more glitchy and unreliable the app becomes. Thanks for letting me down, Spotify!",1
Not happy with the hey Spotify thing. I don't like it taking away my control while I'm in a vehicle.....or maybe this is just a bug.,1
Logedin on my family premium plane to listen to music on plan flight and loged out wen u landed and I now just can't get in I have uninstalled it 3 times and it won't work,1
Continually riddled with issues. Currently it will just quit playing on me. It does not seem like Spotify truly cares about customers through my experience I have continually felt ignored in that the issues are generally left unresolved for an excessive amount of time... Awesome to know it wasn't just my device because I just upgraded to the s22 ultra and the issues are still here with liked song filters like I've complained about for months,1
"The music options are great, podcasts are great, but functionally it doesn't work half the time. You play a song and there is a bug that causes the app not to show the pause and play buttons. They don't reappear until I restart my phone. Have to force close the app to stop playing anything. Can't skip any songs. Really an app breaking bug.",1
Still garbage. If I wasn't so deep into creating my library using Spotify I would use a different app. Constantly have to redownload everything for absolutely no discernable reason. App closed and reopened? Guess you're downloading your entire library for the third time this week.,1
"I prefer free coz it always drive me crazy when i m choosing e wallet payment methode, gopay or telkomsel, all the same...",1
"I'm giving this two stars for no other reason that Spotify intentionally screws over desktop users by denying them important features which are ONLY on the app. Why can't I block artists on desktop? Why force me to use the app? I'd use it anyway, but making me HAVE to is just kinda butts.",1
I pay money for this every month and it is garbage. I've loved Spotify for years. Now they can't get it right. I'm seriously about to end my subscription and switch.,1
"This is mony app no install this app, wink is best and gana is best app?˜’?˜’",1
doesn't go past the loading page,1
"Worst audio quality in the market. It's more a social network, if you really like music this is not your app.",1
Very poor when offline,1
"App is terrible. It always errors out, crashes, fails to display a toggle bar for whatever you are listening to in order to pause or skip ahead. How can such a big company have such an awful platform.",1
Ads are more I am not interested in this app i am deleting it,1
"The app will not even open anymore. I logged out and since then it stays at the loading screen. I've tried reinstalling the app, restarting my phone, even tried waiting it out. Nothing. Just a big logo that never goes away.",1
"I am seriously considering looking for another music streaming aap. For weeks player keeps vanishing. Can't control this aap, pause or stop playing. It's not free application. This is ridiculous.",1
"An offline version should be developed, Meanwhile the app is nice,appreciated.",1
There is a 30 second advertisement after each song and it is very irritating.,1
Cut the ads Good ...........??????????????????????????????????,1
"WAYYY to restricting! This app annoys me because its literally Forcing me to buy premium. I shuffle in my playlist and it plays a completely different song i havent put in my playlist Its so annoying that i have to shuffle in order to get the song i want to play cause if i click a song, it doesn't even play it. I dont even get the song i wanna play! I only get 6 skips per hour and the updates they make are a HUGGEEE downgrade. Im done with this app.",1
"I only really use this app for podcasts. I still don't understand why it will stop my current episode and then go to a random one. It's very annoying, happens daily.",1
"Need a mental piece of mind but this app would let me. The ads are pretty annoying, talks about Spotify premium all the time like I would purchase. If I did then it will be over my dead body. Deleting the app. Sayonara #crapapp",1
I don't know if a bug or not u can open the app but just the logo that u can see I bin waiting for hours bat I can go to the app,1
this app is useless! so many times listening a podcasts and suddenly stopped and can't play it back until restart my phone and so many other issues that u don't expect from a company that big shame on you spotify really.,1
It gives me a different song instead of playing what I wanted.,1
This app sucks bcs the bug pls fix it when i tried to play something but the song is wrong,1
ads more than songs,1
Add ability to better control volume when playing to Alexa speaker groups with multiple echos devices. Stop paying for Joe Rogans misinformation.,1
Good until you plays the song I didn't like. Can't even switch to other song.,1
i just downloaded and it's stuck on the screen with the logo. fix this please! I haven't even logged on :'(,1
This update is horrible when i play the music i want it puts a random song please remove this update and make people listen music in peace!,1
I open the app just wont load so I can login why is that ?,1
"I am a paid subscriber and have been using Android OS for >12 years; I know all the tricks. I cannot control the app or terminate a group session - none of the controls are working, even after stopping it from the OS app manager, clearing cache and data, and re-signing in. Unacceptable for a paid app.",1
"Hi there, I have uninstall this app in my handphone and i have check play store there is also no spotify app in my account.. Why do i still have to pay for the subscription fees? Able to assist please. Thank you.",1
"After the update, Spotify doesn't load. It is stuck on the logo. I hope there is an immediate response regarding this issue. Thank you.",1
I'LL FU KING DONT UNDERSTAND HIW TO USE SPOTIFY NOW!!!!I LIKE THE OLD ONE.WHY U CHANGE IT? DONT DOWNLOAD GUYS..IF I CAN GIVE ZERO STAR I WILL GIVE ZERO STAR!!!!!!I HATE THISS PLEASE CHANCE IT BACK BC WHEN I WANT TO PLAY THE MUSIC..NOT THE MUSIC WILL COME OUT!!!! I LOVE SONG AND I HATE SPOTIFY FOR NOW,1
Bad due to ads at sevral time,1
Too too too much ads.,1
Whenever I hear an ad on Spotify I vow I will never use that product,1
"Can't listen to songs offline, you need premium, other then that it's good.",1
I have downloaded this app about three times now and I can just log in or sign up..it keeps telling me am offline or try again even though I have strong network connection... This is not good at all,1
"Hello I'm currently having an issue where I couldn't log into my spotify. I don't even know what the problem is but the screen become all black whenever I open the Spotify app. I enjoy using Spotify so much and I open it everyday. I even subscribe to the premium plan. However, now I cannot use this Spotify and I chose to use the Lite version. PLEASE fix this problem for me :'(",1
Extremely glitchy and buggy. Never had an inuse intil last week. will not let me pause music go forward to the next song fast forward rewind and will will not open the media player. I have no control. Debating switching to Apple music,1
"1 minute ad after every 2 songs (sometimes even 1 song) it's unacceptable! To be specific, 2 Disney+ ads, each of 30 seconds. And it's July, stop putting Christmas songs in Daily Mixes! What's wrong with you people?!? ?™„",1
This app aint working on my phone i redownloaded the app but still broken Idk what happened,1
This app has gone from good to worse I listen to one song and I get 5 to 6 advertisements at a time it's ridiculous nobody should download this app anymore,1
It's not opening up I have tried many times some days ago when I used to search for a song it would show no network but my network was all fine ?˜ž then I reinstalled the app but now it's not opening up at all it used to work all perfect but now don't know what happened pls ans me ??????,1
You cant so alot on ur phone i was trying to listen to my favorites and it wouldnt let me u can also not go back to the previous song,1
"Pathetic experience !!!!! I uninstalled this app after 1 or 2 weeks only.. you can't even play the music of your own choice, and you cannot even change the music when u want! I mean wth???! They charge for everything... You have to pay for everything , huh, Lol... There are easy and free alternatives, i mean why would we use this app and pay for it...",1
i cant open my spotify it only shows the logo once i click the app. it's almost a week now i hope this will get fixed,1
Latest version has major issues on pixel 6. Now playing no longer works only way to stop is to force close the app. Virtually unusable. How can I roll back?,1
"when I request for a particular album it won't play all the songs there it will just play like 5 in the albulm and start playing songs I didn't request for but of the same artist and also since I updated the app I if I search for a particular song I can't play it immediately I have too b listening to songs dat are of different artist or the same artist sometimes b4 it plays d requested song, I am tired of the app already.",1
I really love Spotify music,1
"Whenever I make a playlist, that means I want to listen to the songs I put there. Not random songs that Spotify give me and don't even let me skip",1
Great UI so far,1
"Super buggy since the last update: doesnt show whats playing, pauses randomly, wont let me change podcast episodes, and to fix it i uninstall it and the problems come back within an episode or two. This needs to be fixed or ill have to switch to a different podcast service because its becoming unusable.",1
So manyyyy ads ?˜?˜,1
Honestly it's the worst music app that I've ever had on my phone it plays every song except yours you bacicaly have to have premium or you can't listen to your own songs,1
too much advertising during listning songs ?˜¬,1
"This app frustrated me to the point that I cried. I want a SPECIFIC song, and I click the song only to get fifty that I either hate, or are completely unrelated. I have to wait for hours to skip to that song because I'm not paying for premium. You should at least be able to pick a certain song in a playlist, and please get rid of the random bots messing with your playlist, it basically says ""your playlist is the worst"" to your face. I made the playlist to get a specific song dude, stop!",1
"Omg this new update where everything is changed, I can't select a individual song off an album or any of my playlists. This update needs to be better or completely vanish",1
I used to be able to make playlists and get previews of songs suggested me but they got rid of that like how am i supost to know what song it is seriously yall needa fix this because if it isnt fixed soon im going to use a diffrent app this is ridiculous,1
Can't turn off shuffle,1
Was great until a few weeks ago? Have used the app for years but now keeps crashing everytime I open on desktop? Have tried just about every suggestion available to fix - nothing helps. Am about to cancel my subscription.,1
"the best music library streaming app ever. please DO NOT break it here we are, 2022. it's broken. the lyric engine/algorithm worked, now it's a laugh. lyrics incomplete and wrong...",1
"App stability is getting worse, happens across multiple devices very frustrating.",1
Once again Spotify isn't working properly. Sort it!,1
Blank screen with Spotify logo is appearing and nothing is happening. Uninstalled and reinstalled it but it's the same nothing changed.,1
"Buggy as hell. Freezes after an ad. Clean install, cache and data clean cannot make it run. Of ypu cannot write an app that works, don't offer it.",1
I'm having problem with purchasing. It can't be done via voucher. Fix it.,1
I can't play the songs I select - no matter whether I uninstall or log out and log in again. Extremely frustrating.,1
"I can't even open the app anymore. I've been trying to open it for the past two weeks. I tried to re-download it multiple times, but it still won't open for some reason.",1
"Recent update broken With this last update I have been unable to access any music. It won't play anything. It doesn't allow me to even play downloaded, or even show my music or podcasts. Fabulous, back to not sleeping well. Upset because it's been fine for years. And now that I rely on the stories and mediations to sleep, now it decides to not work at all.",1
Plays songs that aren't even on the the liked song playlist and just litters it with songs from genre you don't even like listening. Good luck listening to something like metal because you'll get forced to listening to love songs for lonely people.,1
I logged out of my account now when i open it it stays on the loading screen my wifi isnt even the issue bcs spotify lite works good,1
It won't play a podcast for longer than 10 minutes without stopping and I have to restart the app and it's premium,1
"Its really bad now, every time try to pay it always reconet over and over. Enough with spotify.",1
Won't play other songs after clicking the play button and I can't figure out where to turn off shuffle for my liked Playlist.,1
l you can't cancel the subscription it gives you the runaround and I had to cancel my debit card over it,1
"I like Spotify but when I use the app it tells me I have no play lists and all the play lists have nothing on them but when I use Spotify on the website I have 2 play lists and there is play lists, why is that?",1
Been using spotify for 6 or 7 years and had all together a year or more of premium. Was a great app but now I'm literally getting ads every 2 songs. So I can't recommend it anymore.,1
"I love it on my Xbox but the mobile app is poorly formatted and impossible to use, and the limited skips an hour is bs, when you run out you can just change the song manually, and why can't you view the songs on a Playlist as a list of individuals like on xbox, the littoral console with a controller being your only way of control, that's right, the xbox version is better formatted than the mobile peice of junk.",1
The best app to listen to advertisements,1
Why are literally all of your ads 3x louder than the songs stop,1
"Why this app getting worse! Songs playing and I can't see the player. I can't stop, skip, or do anything. Please fix it.",1
It works good on pc but on the phone it's garbage.... When i click to play a song it automatically shuffles to another song that i did not click on... No way you can take off the shuffle at all so i had to uninstall it...,1
"Good selection, not so good app.",1
"Haven't used this app for a very long time and I don't followed any changes, but before I was able to listen one song, I had to watch 8 (!) ads. Like 3 X 30 seconds and 5 X 15 seconds ad. The song was shorter than those ads",1
"The heart button doesn't work, so I can't add songs to my liked songs",1
"Recent update needs urgent bug fix!! Control bar missing, music glitches when I turn off phone screen or navigate apps, and sometimes my phone will just start playing randomly now. I don't know what you guys did, but a quick fix would be to just restore an update to last patch. Love Spotify but can't use (or want to pay for) an app like this....",1
"It keeps on turning my music off as well as changing to music that's not even in my playlists. Me giving it one star might be a bit harsh but, I would like to listen to the music I choose otherwise what's the point of a playlist.",1
"The app isn't working on my phone anymore (Samsung A20). It was working just fine before the more recent update, but now all the playlists are empty and I can't play a single song (and no, I don't have offline mode turned on).",1
You're better off paying for youtube music. There is no way to cancel your account/subscription if you forgot any credentials like a password or user name. Have sent them several emails to attempt to cancel since you can't call them but there is no way to cancel because they say they can't find my account but they are charging me for it.,1
"I love this app. However, recently it's been glitchy. I can't control the songs. The control features are gone. The app stops. Please fix soon.",1
Continuing to say no internet connection.. with full bars. All other apps working.,1
"What's happened? I've been using Spotify for years with no problems. But now podcasts keep randomly pausing, and the control bar has disappeared so I can no longer easily play and pause, or use the sleep function. This app isn't cheap and with this reduced functionality I feel I'm getting a poor deal.",1
"The worst app I've ever used, ads all the time and a lot of them, six skips AN HOUR plus not being able to play any song you like you have to listen to a whole Playlist in a random order with a few songs you were actually looking for, I also constantly run into problems that span across four phones and a laptop so it isn't my device, another limitation is listening on only one device at a time and it takes a little to switch, the only thing I use it for is listening to podcasts which isn't bad",1
"I always used to like this app and it was my favourite app to listen music or podcasts to, but lately I can't really download anything even though I have plenty of storage left and the app keeps on stopping. I deleted the app multiple times and restarted my phone but nothing works and after the last update everything just got worse.",1
"It's ok, but $10/month is too much to pay, especially knowing how little the artists actually get out of that money.",1
"I will only rate 5 if you include option ""Set Music As"" Ringtone, Alarm Tone and Message Alert tone. Edit: I'm lowering my rating more because it's annoying that it doesn't have option to remove a certain song directly from my playlist. I still need to get out and find the song to remove it instead of it being available when you click the 3 dots.",1
Worst song app because it's have an add in between of songs so worst,1
All previous comments been covered. Started off brilliant under premium plan. Now ads coming fast as. I didn't pay to listen to ads & lose playlists etc. I'm canceling subscription.,1
The app won't even launch on my phone Just keeps showing the Spotify logo I'm disappointed,1
Spotify is the perfect name....spotty at best. I cant believe how many times the app plays music and sometimes it just doesnt want to. Mix that with zero phone support and fix the problem is a joke. I pay for this service for way to long now it just doesnt work at all. Ive looked at all forums and nothing has fixed the problem.,1
It's bad it doesn't let you pick your own song. It's so confusing,1
I spoke with customer service for hours about an issue I was having and the final conclusion was that the issue was with my phone model. If you have issues that are specific to a device you should clearly market it as such if you aren't going to fix it.,1
It is because you don't have the right lyrics for a song,1
Won't show current song playing leaving one to scour the web based on lyrics! So much fun,1
So bad. Ads that will lag your device [S10] and will pop up and start playing random song's at random times. Try YT music and audible The programs MUST be trolling.,1
I don't want to give money just to listen to a specific song,1
Constant crash and video restarts. Instantly connects and plays last video to any Bluetooth device you are connected to,1
how do i play a songinstead of a damn playlist..... please.. tell me.... i cant figure out after about an hour,1
It won't even load and that's very upsetting considering I was charged for it.,1
"I've been a long time user of spotify and love the amount and quality of music I can use, but recently it's like I'm paying for nothing. Everytime I try to load my downloaded songs I have to close the app a couple times before it will load. I pay to have the ability to listen offline and am not getting that.",1
New update and a new problem comes up!! Now i can't search for my playlists! Can't queue properly. Uninstalled and reinstalled and it's crashed three times on chromecast in 20 minutes! You guys really are total idiots. And now artists tracks are missing. Utterly useless.,1
"Used for a year, and it's better than Pandora, however.. Missing the most basic feature, play history. This is why I refuse to pay. I use Pandora and Spotify to discover new music, and when I can't look up who just played, whats the point really? Edit: Still broken.",1
"You guys should add JPop to the main genres on the menu, just as you've added Kpop.",1
This app is so hard to navigate on phone if I click a a song a have liked it goes to didn't song I never heard or it might play a demo of the song that is dumb it should play the song,1
App doesn't even open! Uninstalled it and re downloaded it and nothing still not working !,1
On my galaxy s22 this app is unreliable at best. Podcasts drop off or the app crashes and I can't stop the track and Spotify doesn't remember were I was inside of the podcast. It's not usable.,1
"Endless issues, stops and/or starts without any reason, plays episodes I didn't request. Frequently stops and won't play at all. It's the worst of all the podcast players I use - I only use it because I can't get Rogan anywhere else. If it wasn't for Joe Rogan and the Dark Horse podcast, I'd dump it in a heartbeat and never miss it.",1
"Nothing. After I registered and pay premium mini I can't play or add, open profile of my account. How it this even possible? Plus daily mox from Spotify aslo marked as empty",1
"Very spotty servers, laggy mobile and desktop apps that crash and hang with no explaination despite top tier hardware. Catalog shrinking due to political and copywrite nonsense.",1
This is the worst podcast player. Everything is harder than it should be.,1
"I have good internet connection , but system keep saying that im not connected Whats wrong with this ? I have same problem everytime i need to buy a premium please fix",1
It takes so long just to download,1
Ok so here's the deal Spotify has this new update where they add there recommended songs on there...this is a problem because you come to Spotify yo listen to your Playlist and the music you like now all you here on YOUR Playlist is songs you don't know and can't sing along to...the only way to get rid of it is by adding at least 15 songs to your Playlist! So me being like ok I did so...for awhile everything was good but the Spotify kept playing songs that I didn't add! USELESS!!!,1
"Long time user. Lately it's been full of glitches. Can't control the app, it always says Spotify is trying to play, it randomly pauses whatever you're listening to every few minutes. It's almost unusable right now. Its a shame because it's been my go to for so long ?˜•",1
I love this app but when i try to listen to my fav song it puts something else that's why i am giving you 1 star make it ok please,1
"It works only when you open it, it's getting hard to use.",1
"I don't know if it is just my headphones, my device, or the app but it only makes the background sound and the shouting audible, but the melody in the songs doesn't play at all. If this problem is fixed I will rate 5 stars.",1
"30 mins 1-2 ads (pc), 10 mins 3 ads (android/ios)",1
Every time i wanna play a song. It plays the wrong song that i dont like. Please fix this,1
"Amazing for music. Glitchy and extremely unreliable for podcasts. Please fix it asap, Premium doesn't feel very premium anymore. Edit: One year later and the issue remains. 2 star becomes 1 star.",1
I've used spotify for years and have payed for premium for a few years now. Recently the app has started skipping and cutting the music like a broken record. The problem stops when my phone screen is either unlocked or at least on. I've tried all of the recommended fixes online. None of them have worked. If the problem persists I will be canceling my premium subscription.,1
"Does whatever it wants, it's easily the worst of the apps similar to it. It turns podcasts on or off at will and changes the podcast mid episode and loses its place which can be annoying to go back and track down where you left off. All this especially since 99% of the time I'm using the app while driving. Not a fan but I got a prompt to review the app so here it is.",1
"This is probably just a personal experience, but I've reinstalled the app three times, restarted my phone, and cleared the cache twice but the app won't work. It will open and just show me the logo. I'm not even given the option to sign in.",1
"After few minues of installing the app, and after I opened it, I was surprised by the ammount of restrictions that you add to the app, to a level that you maked it dead. It is like someone is in a prison or detention. I hate how you put the users in this situation to pay premium which is not accepted. Although, if you would like to make the app better, at least show how it is cool and useful for at least the first few days, then I might think if maybe I would like to purchase the premium.",1
The fact that the sometimes you can't end group session and needing to reinstall it every time is cancer. Because of that sometimes the reinstalled app can't open. You can't even do a damn group session on the desktop like bro it's 2022 how badly advance do you want it to be.,1
"I got Spotify premium but why can't I click the shuffle button multiple times, now it just starts nd pauses the song. Plz fix its annoying",1
Spotify podcast suck so much a**. The absolute only reason I use it is to occasionally listen to Rogan... unfortunately it barely works. Spotify should gtfo of podcast because they can't even make a reliable podcast player... POS.,1
"My playlists are not on spotify mobile so I can't do anything on it. Linked account on laptop, etc work fine. Only mobile. 1 star.",1
Too many advertisements. Had to listen to 10 advertisements in a row before finally listening to some music,1
"Play bar disappears and you cannot skip or pause playing episode, only way it comes back is with a force close.",1
"You guys are making this app worst day by day. You need to understand what the users demand. Just don't think about your so called business. For example, today I was playing my liked song and it jumped into another playlist. And now I can't even change the song or playlist. What the heck is this?",1
Why you added that hiding feature? Because it sucks when I want to unhide any song!,1
My music keeps stopping for no reason. The web player for computers is way better than the app.,1
You have to buy premium for the app to work correctly,1
Downloaded episodes don't play without internet. What's the point,1
"Moved to Deezer after constant skipping of tracks or restarting then , plus random shut down ..just because you are the largest streaming company does not mean you can provide a substandard app to your paying customer's, I would advise not starting a payment subscription right now as these issues have been going on for months , my subscription is now cancelled and I've moved to Deezer which is a far superior streaming service .",1
"These new updates suck Are you going to fix the offline mode, because when i dont have data i want to open my downloaded playlist, an all i get is a black screen, i shouldnt need more data to play something that is already downloaded. For now im going to cancel my suscription, i dont want to live with this again, ill try youtube music",1
When I try to watch a podcast using Spotify on my t.v it won't show me the image,1
"Covid spam, crashing, hard to navigate. Takes forever to load list of episodes. No fast forward. Buy premium to skip song lol.",1
The hell is wrong with Spotify. It always play the wrong music,1
"Hi, I changed my account to 2 accounts, the monthly fee went up but the changes didn't happen, when you don't do your job properly, how do you expect to receive the fee?",1
"I really don't understand how one of the biggest music apps on the planet can be this buggy. Frequently missing the ""now playing"" tab at the bottom of the app, which means all controls (skip, pause, etc) are missing. Randomly says ""no internet connection"" while clearly connected to the internet and streaming. If you search for a song and play it, then let it autoplay similar songs afterwards, you can't go back and listen to the original song without backing out and selecting the song again.",1
It's not opening. The app isn't opening,1
